country_code,country,date,Adjusted net savings (% of GNI),"Adolescent birth rate (births per 1,000 women ages 15-19)","Age-standarized mortality rate attributed to noncommunicable diseases, female","Age-standarized mortality rate attributed to noncommunicable diseases, male","Antenatal care coverage, at least one visit (%)",Carbon dioxide emissions (kg per 2010 US$ of GDP),"Carbon dioxide emissions, per capita (tonnes)",Coefficient of human inequality,Concentration index (exports) (value),"Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)",Contribution of deprivation in education to the Multidimensional Poverty Index,Contribution of deprivation in standard of living to the Multidimensional Poverty Index,Current health expenditure (% of GDP),Degraded land (% of total land area),Domestic credit provided by financial sector (% of GDP),Education index,Employment in agriculture (% of total employment),Employment in services (% of total employment),Employment to population ratio (% ages 15 and older),"Estimated gross national income per capita, female (2011 PPP $)","Estimated gross national income per capita, male (2011 PPP $)",Expected years of schooling (years),"Expected years of schooling, female (years)","Expected years of schooling, male (years)",Exports and imports (% of GDP),Female share of employment in senior and middle management (%),"Foreign direct investment, net inflows (% of GDP)",Forest area (% of total land area),Fossil fuel energy consumption (% of total energy consumption),Fresh water withdrawals (% of total renewable water resources),GDP per capita (2011 PPP $),Gender Development Index (GDI),Gender Inequality Index (GII),Government expenditure on education (% of GDP),Gross capital formation (% of GDP),"Gross domestic product (GDP), total (2011 PPP $ billions)","Gross enrolment ratio, pre-primary (% of preschool-age children)","Gross enrolment ratio, primary (% of primary school-age population)","Gross enrolment ratio, secondary (% of secondary school-age population)","Gross enrolment ratio, tertiary (% of tertiary school-age population)",Gross fixed capital formation (% of GDP),Gross national income (GNI) per capita (2011 PPP $),HDI rank,"HIV prevalence, adult (% ages 15-49)","Homicide rate (per 100,000 people)",Human Development Index (HDI),"Human Development Index (HDI), female","Human Development Index (HDI), male",Income index,Inequality among the poor,Inequality in education (%),Inequality in income (%),Inequality in life expectancy (%),Inequality-adjusted HDI (IHDI),Inequality-adjusted education index,Inequality-adjusted income index,Inequality-adjusted life expectancy index,"Infants lacking immunization, DPT (% of one-year-olds)","Infants lacking immunization, measles (% of one-year-olds)",International inbound tourists (thousands),International student mobility (% of total tertiary enrolment),"Internet users, total (% of population)",Labour force participation rate (% ages 15 and older),"Labour force participation rate (% ages 15 and older), female","Labour force participation rate (% ages 15 and older), male","Labour share of GDP, comprising wages and social protection transfers (%)",Life expectancy at birth (years),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)",Life expectancy index,"Literacy rate, adult (% ages 15 and older)",MPI 2019: Contribution of Health,"Malaria incidence (per 1,000 people at risk)","Maternal mortality ratio (deaths per 100,000 live births)",Mean years of schooling (years),"Mean years of schooling, female (years)","Mean years of schooling, male (years)",Median age (years),Mobile phone subscriptions (per 100 people),"Mortality rate attributed to household and ambient air pollution (per 100,000 population)","Mortality rate attributed to unsafe water, sanitation and hygiene services (per 100,000 population)","Mortality rate, female adult (per 1,000 people)","Mortality rate, infant (per 1,000 live births)","Mortality rate, male adult (per 1,000 people)","Mortality rate, under-five (per 1,000 live births)",Multidimensional poverty index (MPI),Natural resource depletion (% of GNI),"Net migration rate (per 1,000 people)",Net official development assistance received (% of GNI),Old-age (65 and older) dependency ratio (per 100 people ages 15-64),Overall loss in HDI due to inequality (%),Percentage of primary schools with access to the internet,Percentage of secondary schools with access to the internet,Population ages 15–64 (millions),Population ages 65 and older (millions),"Population in multidimensional poverty, headcount (%)","Population in multidimensional poverty, headcount (thousands) (for the year of the survey)","Population in multidimensional poverty, headcount (thousands) (projection for 2017)","Population in multidimensional poverty, intensity of deprivation (%)",Population in severe multidimensional poverty (%),Population under age 5 (millions),Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Population vulnerable to multidimensional poverty (%),Population with at least some secondary education (% ages 25 and older),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Primary school dropout rate (% of primary school cohort),Primary school teachers trained to teach (%),"Prison population (per 100,000 people)",Private capital flows (% of GDP),Programme for International Student Assessment (PISA) score in mathematics,Programme for International Student Assessment (PISA) score in reading,Programme for International Student Assessment (PISA) score in science,Proportion of births attended by skilled health personnel (%),Proportion of informal employment in nonagricultural employment (% of total employment in nonagriculture),"Pupil-teacher ratio, primary school (pupils per teacher)",Ratio of education and health expenditure to military expenditure,Red List Index (value),Refugees by country of origin (thousands),"Remittances, inflows (% of GDP)",Renewable energy consumption (% of total final energy consumption),Research and development expenditure (% of GDP),Rural population with access to electricity (%),Sex ratio at birth (male to female births),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",Share of graduates from STEM programmes in tertiary education who are male (%),Share of seats in parliament (% held by women),Skilled labour force (% of labour force),"Suicide rate, female (per 100,000 people)","Suicide rate, male (per 100,000 people)",Survival rate to the last grade of lower secondary general education (%),"Total debt service (% of exports of goods, services and primary income)",Total population (millions),Total unemployment rate (female to male ratio),"Tuberculosis incidence (per 100,000 people)","Unemployment, total (% of labour force)","Unemployment, youth (% ages 15–24)","Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)",Urban population (%),Vulnerable employment (% of total employment),Women with account at financial institution or with mobile money-service provider (% of female population ages 15 and older),Working poor at PPP$3.20 a day (% of total employment),Young age (0-14) dependency ratio (per 100 people ages 15-64),Youth not in school or employment (% ages 15-24),Youth unemployment rate (female to male ratio)
ATG,Antigua and Barbuda,2014,,47.8,,,,,,,0.536,,,,5.8,,80.9,0.652,,,,,,12.5,13.1,12.0,104.5,,3.6,22.3,,,20821.0,,,,,1.9,,88.0,94.0,,,19780.0,,,,0.767,,,0.799,,,,8.0,,,,0.798,1.0,7.0,249.0,,67.8,,,,,76.3,77.6,75.1,0.867,,,,,9.1,,,,129.7,,,108.0,6.2,155.0,8.3,,,,0.2,11.5,,,,0.1,0.0,,,,,,0.0,97.0,88.0,,,,,,70.0,335.0,-2.9,,,,100.0,,14.0,,,,1.91,0.0,,100.0,,,,21.2,,,,84.0,,0.1,,3.5,,,,25.2,,,,33.1,,
ATG,Antigua and Barbuda,2015,,47.0,463.5,659.6,,,,,0.495,,,,4.7,,64.9,0.654,,,,,,12.5,13.1,11.9,93.6,,7.9,22.3,,,21426.0,,,,,2.0,86.0,88.0,94.0,,,20279.0,,,,0.77,,,0.802,,,,8.4,,,,0.796,1.0,9.0,250.0,,70.0,,,,,76.5,77.7,75.2,0.869,99.0,,,,9.2,,,32.6,188.1,,,107.0,5.9,153.0,8.0,,,2.1,0.1,11.8,,,,0.1,0.0,,,,,,0.0,97.0,88.0,,,,,,65.0,,-4.7,,,,100.0,,14.0,,,,2.3,0.0,,100.0,1.03,,,25.7,,1.6,0.0,,,0.1,,4.4,,,,25.0,,,,32.6,,
ATG,Antigua and Barbuda,2016,,45.6,464.8,667.5,,,,,0.597,,,,4.3,,62.3,0.654,,,,,,12.5,13.1,11.9,88.5,,5.5,22.3,,,22394.0,,,,,2.1,,,,,,20909.0,,,,0.772,,,0.807,,,,7.5,,,,0.806,3.0,12.0,265.0,,73.0,,,,,76.6,77.8,75.4,0.871,,,,,9.2,,,,190.4,30.0,0.1,106.0,5.6,151.0,7.7,,,,0.0,12.1,,,,0.1,0.0,,,,,,0.0,97.0,88.0,,,,,,,367.0,-3.5,,,,,,,,,,1.82,,,100.0,,,,25.7,,0.9,0.0,,,0.1,,3.4,,,,24.8,,,,32.4,,
ATG,Antigua and Barbuda,2017,,44.2,,,,,,,0.493,,,,,,60.2,0.655,,,,,,12.5,13.1,11.8,,,7.5,,,,22856.0,,,,,2.2,65.0,88.0,93.0,,,21349.0,73.0,,,0.774,,,0.81,,,,7.5,,,,0.808,4.0,1.0,247.0,,76.0,,,,,76.8,77.9,75.6,0.873,,,,,9.3,,,,192.8,,,104.0,5.4,150.0,7.4,,,,0.7,12.4,,,91.0,0.1,0.0,,,,,,0.0,97.0,88.0,,,,,,55.0,299.0,-4.6,,,,100.0,,12.0,,,,2.18,,,100.0,,,,20.0,,,,,,0.1,,1.1,,,,24.7,,,,32.1,,
ATG,Antigua and Barbuda,2018,,42.8,,,,,,,,,,,,,57.8,0.655,,,,,,12.5,13.1,11.8,,,,,,,23768.0,,,,,2.3,,,,,,22201.0,74.0,,,0.776,,,0.816,,,,5.8,,,,0.824,1.0,4.0,,,,,,,,76.9,78.0,75.7,0.875,,,,,9.3,,,,,,,,,,,,,,,12.7,,,,0.1,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.888,0.1,2.16,,,,1.03,,,31.4,,,,,,0.1,,,,,,24.6,,,,31.9,,
ATG,Antigua and Barbuda,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,Australia,1990,9.1,21.1,,,,,,,,,,,,,70.4,0.873,,,,,,17.4,17.3,17.4,32.2,,2.6,16.7,93.9,,28669.0,,,4.7,29.0,489.2,70.0,106.0,,35.0,27.7,27679.0,,0.1,2.2,0.866,,,0.849,,,,,,,,,2.0,14.0,,,,63.9,52.3,75.8,,76.9,80.0,73.9,0.876,,,,8.0,11.7,11.0,11.4,32.1,,,,66.0,7.6,124.0,9.2,,2.0,8.0,,16.5,,,,11.3,1.9,,,,,,1.3,,,,90.3,89.8,90.7,,,,-5.0,,,,,,,,,,0.76,8.0,,100.0,1.05,,,,,,,,,17.0,,,,,,85.4,,,,33.0,,
AUS,Australia,1991,,,,,,,,,,,,,,,,0.874,5.5,70.7,57.2,,,17.3,,,,,,,,,,,,,,,,,,,,27203.0,,,,0.867,,,0.847,,,,,,,,,,,,,,,,,,77.2,,,0.88,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4,,,,,,,,,0.93,,9.6,17.5,,,12.4,,,,,0.88
AUS,Australia,1992,,,,,,,,,,,,,,,,0.874,,,,,,17.3,,,,,,,,,,,,,,,,,,,,27159.0,,,,0.868,,,0.847,,,,,,,,,,,,,,,,,,77.5,,,0.885,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,Australia,1993,,,,,,,,,,,,,,,,0.875,,,,,,17.4,,,,,,,,,,,,,,,,,,,,28112.0,,,,0.872,,,0.852,,,,,,,,,,,,,,,,,,77.8,,,0.889,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,Australia,1994,,,,,,,,,,,,,,,,0.875,,,,,,17.3,,,,,,,,,,,,,,,,,,,,28942.0,,,,0.875,,,0.856,,,,,,,,,,,,,,,,,,78.0,,,0.893,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,Australia,1995,7.1,20.9,,,,,,,,66.7,,,,,80.5,0.894,4.9,72.2,58.3,21060.0,38073.0,18.8,18.8,18.8,37.8,,3.3,16.8,93.8,,30412.0,0.964,0.18,5.1,26.0,549.6,94.0,101.0,143.0,70.0,25.2,29524.0,,0.1,2.0,0.883,0.86,0.892,0.859,,,,,,,,,5.0,13.0,3726.0,,,63.7,53.7,74.0,,78.3,81.2,75.4,0.896,,,,8.0,11.8,11.1,11.7,33.6,,,,60.0,5.8,109.0,7.0,,1.1,4.0,,17.8,,,,12.0,2.1,,,,,,1.3,,,,89.0,87.9,90.3,,,,-5.9,,,,,,18.0,,,,0.12,8.2,,100.0,1.06,43.5,,20.5,,,,,,18.0,0.93,,8.5,15.2,,84.9,12.5,,,32.4,,0.95
AUS,Australia,1996,,,,,,,,,,,,,,,,0.895,,,,,,19.4,,,,,,,,,,,,,,,,,,,,30234.0,,,,0.886,,,0.863,,,,,,,,,,,,,,,,,,78.5,,,0.9,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,
AUS,Australia,1997,,,,,,,,,,,,,,,,0.895,,,,,,20.2,,,,,,,,,,,,,,,,,,,,31130.0,,,,0.889,,,0.867,,,,,,,,,,,,,,,,,,78.8,,,0.904,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,,,,,,,,,,,,,,,,,,
AUS,Australia,1998,,,,,,,,,,,,,,,,0.895,,,,,,20.1,,,,,,,,,,,,,,,,,,,,32284.0,,,,0.892,,,0.873,,,,,,,,,,,,,,,,,,79.0,,,0.908,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,Australia,1999,,,,,,,,,,,,,,,,0.895,,,,,,20.4,,,,,,,,,,,,,,,,,,,,33555.0,,,,0.895,,,0.879,,,,,,,,,,,,,,,,,,79.3,,,0.912,,,,,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,Australia,2000,6.4,19.5,316.5,491.0,,0.48,17.6,,,,,,7.6,,93.4,0.895,4.9,73.5,59.4,25310.0,43798.0,20.5,21.0,20.1,41.0,,3.6,16.8,89.3,,35393.0,0.961,0.16,4.9,26.3,677.9,,100.0,,,26.0,34533.0,,0.1,1.9,0.898,0.875,0.911,0.883,,,,,,,,,4.0,9.0,4931.0,,46.8,63.4,54.6,72.3,56.8,79.6,82.3,76.9,0.917,,,,9.0,11.9,11.2,12.0,35.4,45.1,,,56.0,5.1,98.0,6.2,,1.8,4.2,,18.4,,100.0,100.0,12.7,2.3,,,,,,1.3,100.0,100.0,,88.8,87.8,89.8,,,,-3.6,,,,99.3,,,6.8,,,0.12,8.4,1.6,100.0,1.05,44.4,66.2,25.0,,5.4,19.2,,,19.0,0.94,6.3,6.3,12.1,,84.2,12.5,,,31.3,,0.88
AUS,Australia,2001,,,,,,,,,,,,,,,,0.896,,,,,,20.1,,,,,,,,,,,,,,,,,,,,34748.0,,,,0.9,,,0.884,,,,,,,,,,,,,,,,,,79.9,,,0.921,,,,,11.9,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,Australia,2002,,,,,,,,,,,,,,,,0.895,,,,,,20.6,,,,,,,,,,,,,,,,,,,,35729.0,,,,0.903,,,0.888,,,,,,,,,,,,,,,,,,80.2,,,0.926,,,,,11.8,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,Australia,2003,,,,,,,,,,,,,,,,0.893,,,,,,20.7,,,,,,,,,,,,,,,,,,,,36308.0,,,,0.904,,,0.89,,,,,,,,,,,,,,,,,,80.5,,,0.93,,,,,11.8,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,100.0,100.0,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,Australia,2004,,,,,,,,,,,,,,,,0.892,,,,,,20.3,,,,,,,,,,,,,,,,,,,,37314.0,,,,0.907,,,0.895,,,,,,,,,,,,,,,,,,80.7,,,0.934,,,,,11.8,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,Australia,2005,6.0,16.9,,,,0.45,18.4,,,,,,8.0,,113.3,0.873,3.6,75.3,61.3,28355.0,47018.0,20.3,20.6,20.0,39.3,,-3.6,16.6,94.2,3.8,38969.0,0.969,0.139,4.9,27.6,794.8,86.0,103.0,,,27.1,37669.0,,0.1,1.3,0.902,0.886,0.914,0.896,,,,,,,,,3.0,6.0,5499.0,,63.0,64.5,57.1,72.2,54.5,81.0,83.3,78.6,0.938,,,,7.0,11.2,11.1,11.3,36.5,91.3,,,48.0,4.8,85.0,5.7,,2.6,6.0,,19.1,,100.0,100.0,13.6,2.6,,,,,,1.3,100.0,100.0,,90.9,90.3,91.5,,,,-5.8,,,,99.4,,,7.2,,,0.14,6.7,,100.0,1.06,45.1,67.8,28.3,,,,,,20.2,1.06,5.9,5.0,10.6,,84.6,12.2,,,29.4,,0.94
AUS,Australia,2006,,,,,,,,,,,,,,,,0.876,,,,,,19.0,,,,,,,,,,,,,27.6,,,,,,,38060.0,,,,0.905,,,0.898,,,,,,,,,,,,,,,,,,81.2,,,0.941,,,,,11.3,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,Australia,2007,,,,,,,,,,,,,,,,0.879,,,,,,19.1,,,,,,,,,,,,,27.6,,,,,,,39025.0,,,,0.908,,,0.901,,,,,,,,,,,,,,,,,,81.4,,,0.944,,,,,11.4,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,Australia,2008,,,,,,,,,,,,,,,,0.914,,,,,,19.1,,,,,,,,,,,,,28.7,,,,,,,39780.0,,,,0.922,,,0.904,,,,,,,,,,,,,,,,,,81.6,,,0.947,,,,,12.4,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,Australia,2009,,,,,,,,,,,,,,,,0.916,,,,,,19.5,,,,,,,,,,,,,27.4,,,,,,,39939.0,,,,0.923,,,0.905,,,,,,,,,,,,,,,,,,81.8,,,0.95,,,,,12.5,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,74.3,,,,,,,,,,,,,,,,,
AUS,Australia,2010,6.8,17.1,264.4,380.1,,0.41,17.6,7.7,0.261,,,,8.4,,153.8,0.919,3.2,75.8,62.1,31708.0,48252.0,19.8,20.3,19.2,40.6,,3.1,16.0,94.4,,41530.0,0.975,0.138,5.6,26.9,915.0,79.0,106.0,,,27.1,39982.0,,0.1,1.0,0.926,0.913,0.936,0.905,,1.7,16.6,4.7,0.852,0.904,0.755,0.908,3.0,6.0,5790.0,,76.0,65.5,58.7,72.5,53.2,81.9,84.1,79.8,0.953,,,,6.0,12.6,12.7,12.5,36.8,101.6,,,46.0,4.0,79.0,4.8,,3.3,11.4,,19.8,7.9,100.0,100.0,15.0,3.0,,,,,,1.5,100.0,100.0,,93.2,93.4,93.0,,,134.0,-7.5,,,,99.1,,,7.5,,,0.16,8.1,2.4,100.0,1.06,45.4,,28.3,76.6,5.3,16.8,,,22.2,1.06,6.5,5.2,11.5,,85.2,11.6,,,28.2,11.3,0.93
AUS,Australia,2011,8.0,16.1,,,,0.4,17.2,7.7,0.279,,,,8.6,,151.2,0.922,2.8,76.4,62.2,32083.0,48483.0,20.1,20.7,19.5,41.9,,4.7,16.1,94.4,,41965.0,0.976,0.132,5.1,26.5,937.5,96.0,106.0,,,26.1,40281.0,,0.1,1.1,0.928,0.915,0.938,0.906,,1.7,16.6,4.7,0.854,0.906,0.756,0.911,8.0,6.0,5771.0,,79.5,65.6,59.0,72.3,53.3,82.1,84.3,80.0,0.956,,,,7.0,12.7,12.8,12.5,,105.6,,,46.0,3.8,78.0,4.6,,3.8,,,20.2,7.9,100.0,100.0,15.2,3.1,,,,,,1.5,100.0,100.0,,93.6,93.7,93.5,,,129.0,-6.2,,,,99.1,,,7.7,,,0.18,8.3,2.2,100.0,,45.6,69.8,29.2,76.9,,,,,22.5,1.08,6.3,5.1,11.3,,85.3,11.3,98.6,,28.3,10.6,0.91
AUS,Australia,2012,9.4,15.2,,,,0.38,16.9,7.7,0.256,67.8,,,8.7,,149.9,0.928,2.8,76.5,61.8,33196.0,49952.0,20.3,20.9,19.8,43.2,,3.7,16.1,94.4,3.1,42848.0,0.976,0.127,4.9,27.7,974.1,108.0,106.0,,,27.4,41566.0,,0.1,1.1,0.932,0.92,0.943,0.911,,1.7,16.6,4.7,0.859,0.913,0.76,0.913,8.0,6.0,6032.0,,79.0,65.3,58.8,71.8,53.6,82.3,84.4,80.2,0.958,,,,6.0,12.9,12.9,12.8,,106.3,,,44.0,3.6,76.0,4.3,,3.1,,,20.8,7.9,100.0,100.0,15.4,3.2,,,,,,1.5,100.0,100.0,,94.4,94.3,94.6,,,129.0,-4.2,,,,99.2,,,8.1,,,0.16,8.2,,100.0,,45.8,,29.2,79.0,,,,,22.9,1.04,6.6,5.2,11.7,,85.4,10.8,,,28.3,9.9,0.88
AUS,Australia,2013,8.8,14.2,,,,0.37,16.5,7.5,0.282,,,,8.8,,155.3,0.906,2.6,76.9,61.3,33768.0,50665.0,20.4,20.9,20.0,41.2,,3.4,16.2,93.7,,43218.0,0.974,0.119,5.2,27.9,999.6,109.0,107.0,,,27.9,42201.0,,0.1,1.1,0.926,0.913,0.937,0.913,,1.8,16.6,4.2,0.854,0.89,0.762,0.921,8.0,6.0,6482.0,,83.5,65.0,58.7,71.4,53.4,82.5,84.5,80.4,0.961,,,,6.0,12.2,12.2,12.1,,107.2,,,45.0,3.5,75.0,4.2,,2.8,,,21.3,7.8,100.0,100.0,15.5,3.3,,,,,,1.5,100.0,100.0,,91.1,91.1,91.1,,,133.0,-7.0,,,,99.3,,,8.5,,,0.15,9.1,2.2,100.0,,46.0,69.3,31.1,78.9,,,,,23.3,0.98,6.2,5.7,12.2,,85.5,10.5,,,28.3,11.0,0.87
AUS,Australia,2014,7.2,13.3,,,,0.35,15.8,7.9,0.266,,,,9.1,,164.4,0.908,2.8,76.2,60.8,34196.0,51038.0,20.4,20.9,20.0,42.5,,4.3,16.2,93.4,,43672.0,0.974,0.116,5.2,26.7,1025.2,114.0,106.0,,,26.9,42594.0,,0.1,1.0,0.929,0.915,0.939,0.915,,1.9,17.7,4.2,0.852,0.891,0.753,0.923,8.0,6.0,6922.0,,84.0,64.8,58.7,71.0,54.1,82.6,84.7,80.6,0.963,,,,6.0,12.3,12.3,12.2,,106.2,,,45.0,3.3,76.0,4.0,,2.9,,,21.9,8.2,100.0,100.0,15.7,3.4,,,,,,1.6,100.0,100.0,,91.5,91.4,91.5,,,144.0,-4.3,,,,99.7,,,8.0,,,0.16,9.3,,100.0,,46.1,69.0,30.1,,,,,,23.6,1.03,6.5,6.1,13.3,,85.6,10.8,99.0,,28.4,10.1,0.89
AUS,Australia,2015,6.3,12.3,252.4,353.8,,0.35,15.8,8.0,0.228,,,,9.3,,175.7,0.918,2.6,77.2,61.1,34832.0,51717.0,23.3,20.9,20.0,41.5,,3.3,16.2,89.6,,44054.0,0.975,0.11,5.3,26.3,1049.2,125.0,102.0,158.0,120.0,26.2,43246.0,,0.1,1.0,0.933,0.92,0.944,0.917,,1.9,17.7,4.3,0.857,0.9,0.755,0.925,3.0,5.0,7450.0,14.8,84.6,65.0,59.1,71.1,54.5,82.8,84.8,80.8,0.966,,,,6.0,12.5,12.6,12.5,37.2,107.7,,,,3.2,,3.8,,2.1,8.6,,22.4,8.2,100.0,100.0,15.9,3.6,,,,,,1.6,100.0,100.0,,91.5,91.4,91.5,,,152.0,-5.1,494.0,503.0,510.0,99.7,,,7.5,,,0.16,9.2,1.9,100.0,1.06,46.2,68.3,30.5,,6.2,18.3,,,23.9,1.02,6.1,6.1,13.1,,85.7,10.8,,,28.5,9.8,0.84
AUS,Australia,2016,4.5,12.1,247.1,342.5,,0.35,16.2,8.3,0.244,66.9,,,9.3,,182.5,0.919,2.6,77.3,61.2,35366.0,52003.0,22.9,20.9,20.0,40.7,,3.2,16.3,,3.2,44606.0,0.975,0.107,,25.4,1079.1,169.0,101.0,154.0,122.0,25.3,43653.0,,0.1,0.9,0.935,0.922,0.946,0.918,,3.7,17.7,3.6,0.855,0.885,0.756,0.934,2.0,5.0,8269.0,16.8,86.5,64.9,59.3,70.7,52.6,83.0,85.0,80.9,0.969,,,,,12.6,12.6,12.5,,109.4,8.0,0.1,,3.1,,3.7,,2.7,,,23.0,8.6,100.0,100.0,16.0,3.7,,,,,,1.6,100.0,100.0,,90.0,90.0,89.9,,,161.0,-1.5,,,,97.0,,,,,,0.17,,,100.0,,46.6,,31.4,,6.0,17.4,,,24.3,1.02,6.6,5.7,12.7,,85.8,10.8,,,28.8,8.7,0.82
AUS,Australia,2017,5.6,11.9,,,,,,8.0,0.264,,,,,,176.2,0.923,2.6,78.0,61.5,35586.0,51990.0,22.1,23.3,22.5,41.7,,3.3,,,,44888.0,0.975,0.104,,24.1,1104.3,166.0,101.0,151.0,114.0,23.9,43756.0,5.0,0.1,0.8,0.937,0.925,0.948,0.919,,2.6,17.7,3.6,0.86,0.899,0.756,0.936,2.0,5.0,8815.0,,86.5,65.1,59.7,70.7,52.2,83.1,85.1,81.1,0.971,,,,,12.7,12.7,12.6,,111.7,,,,3.0,,3.5,,3.0,,,23.5,8.2,,,16.1,3.8,,,,,,1.6,100.0,100.0,,90.0,90.0,89.9,,,169.0,-3.6,,,,,,,,,,0.15,,,100.0,,46.7,,32.7,,,,,,24.6,1.04,6.8,5.6,12.7,,85.9,10.8,99.2,,29.1,8.9,0.83
AUS,Australia,2018,,11.7,,,,,,7.9,,,,,,,176.8,0.923,2.6,78.1,61.5,35897.0,52363.0,22.1,22.6,21.6,43.0,,4.1,,,,45439.0,0.975,0.103,,24.3,1135.6,,,,,24.2,44097.0,6.0,,,0.938,0.926,0.949,0.92,,2.7,17.3,3.7,0.862,0.898,0.761,0.938,2.0,5.0,,,,65.0,59.7,70.5,52.0,83.3,85.3,81.3,0.974,,,,,12.7,12.7,12.6,,113.6,,,,,,,,,,,24.0,8.1,,,16.2,3.9,,,,,,1.6,,,,90.4,90.0,90.7,,,,-3.2,,,,,,,,0.825,0.0,0.13,,,,1.06,46.8,,32.7,,,,,,24.9,1.04,,5.4,12.2,,86.0,10.7,,,29.5,,0.8
AUS,Australia,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9,,,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUT,Austria,1990,,21.4,,,,,,,,,,,,,,0.675,,,,,,13.9,13.5,14.4,71.5,,0.4,45.7,79.1,4.9,31342.0,,,5.0,26.7,240.6,72.0,105.0,101.0,33.0,25.4,31587.0,,0.1,1.2,0.795,,,0.869,,,,,,,,,4.0,40.0,,,,56.0,43.4,70.0,,75.6,78.8,72.1,0.855,,,,8.0,8.6,7.7,9.7,36.5,,,,75.0,8.0,155.0,9.5,,0.1,2.9,,21.9,,,,5.3,1.2,,,,,,0.4,,,,60.8,49.0,73.6,,,,,,,,,,11.0,,,,0.38,25.1,,100.0,1.06,,,,,,,,,7.7,,,,,,63.0,,,,24.8,,
AUT,Austria,1991,,,,,,,,,,,,,,,,0.682,7.4,59.6,54.3,,,14.1,,,,,,,,,,,,,,,,,,,,32192.0,,,,0.799,,,0.872,,,,,,,,,,,,,,,,,,75.8,,,0.859,,,,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6,,,,,,,,,1.06,,3.4,3.7,,,8.8,,,,,0.85
